customer_number,offer_acepted,reward,mailer_type,income_level,banks_accounts_open,overdraft_protection,credit_rating,credits_cards_held,homes_owned,household_size,own_home,average_balance
11624,0,2,1,1,1,0,1,3,1,2,1,1166.5
11625,0,2,0,0,1,0,2,3,1,3,0,1202.25
11626,0,2,1,2,1,0,2,1,1,3,0,1082.0
11627,0,2,0,2,1,0,0,3,1,5,1,900.25
11628,1,1,0,1,2,0,0,3,1,3,1,1241.5
11629,0,2,0,2,1,0,1,1,1,3,0,1192.25
11630,0,2,1,1,1,0,0,1,1,2,1,336.0
11631,0,2,0,2,1,0,2,1,1,3,0,289.25
11632,0,0,0,1,1,0,2,4,1,4,1,1242.5
11633,0,1,0,1,1,1,0,2,1,2,1,951.0
11634,0,1,0,0,1,0,2,1,1,2,0,807.5
11635,0,2,0,1,1,1,0,3,1,4,0,684.5
11636,0,2,0,2,1,1,2,1,1,6,1,1150.0
11637,0,0,1,1,1,0,2,3,1,6,1,1211.5
11638,0,0,1,0,2,0,1,3,1,3,0,991.0
11639,0,0,1,1,1,0,2,2,1,3,0,790.75
11640,0,1,1,1,1,1,1,3,1,2,0,715.5
11641,0,2,0,1,1,0,0,2,1,4,1,284.25
11642,0,0,1,1,2,0,1,3,1,3,0,1201.0
11643,0,1,0,2,2,0,1,2,1,5,0,1090.0
11644,0,2,1,1,1,0,0,2,1,5,1,1238.0
11645,0,1,1,2,1,0,1,2,1,3,0,216.5
11646,0,2,1,1,1,0,1,2,1,2,0,798.0
11647,0,2,0,1,1,0,2,2,2,4,1,867.25
11648,0,0,1,1,1,0,1,2,1,4,0,981.25
11649,0,0,1,1,1,0,2,3,1,4,1,1007.75
11650,1,0,0,1,1,0,0,3,2,5,0,867.0
11651,0,1,1,1,1,0,2,1,1,4,0,1057.25
11652,0,2,1,1,1,0,1,2,1,4,1,400.0
11653,0,1,1,1,1,0,0,1,3,4,0,227.25
11654,0,1,1,1,1,0,1,2,1,2,1,1044.25
11655,0,2,1,0,1,0,2,3,1,3,0,1863.5
11656,0,1,0,1,1,0,2,1,1,6,1,670.25
11657,0,2,0,2,1,0,1,1,1,4,0,1263.5
11658,0,0,1,2,2,0,0,3,1,4,0,898.5
11659,0,1,0,2,1,0,1,2,1,4,0,1282.75
11660,0,2,0,2,1,0,0,1,2,4,0,1127.0
11661,0,0,0,1,2,0,0,3,1,6,1,1101.25
11662,0,1,1,2,1,0,1,2,1,2,1,160.25
11663,0,0,1,2,1,0,0,2,1,6,1,1098.25
11664,0,2,0,1,1,0,2,1,1,4,0,989.25
11665,0,2,1,1,1,0,0,3,1,3,1,960.5
11666,0,2,1,0,1,1,0,1,1,2,0,872.5
11667,0,0,0,1,1,0,1,1,2,2,1,249.25
11668,0,0,1,2,1,0,0,2,1,3,1,1082.75
11669,0,0,0,1,1,0,1,2,1,3,1,1121.25
11670,0,2,1,0,1,0,2,1,2,3,1,241.25
11671,0,0,1,1,1,1,2,3,3,3,1,979.0
11672,0,1,1,1,1,0,1,3,2,3,0,657.0
11673,0,2,0,1,1,0,0,2,1,4,1,236.75
11674,0,2,0,0,2,0,0,3,1,2,0,990.75
11675,0,2,1,2,1,0,2,2,2,4,1,1012.75
11676,0,0,0,1,1,0,0,2,1,5,1,938.25
11677,0,0,0,1,1,0,1,4,1,3,1,1065.75
11678,0,1,1,1,1,1,0,2,2,4,1,1158.75
11679,0,0,0,2,2,1,0,2,1,4,1,196.0
11680,0,1,1,1,1,1,1,1,2,3,1,1051.5
11681,0,1,1,0,1,0,1,2,1,5,1,1418.0
11682,0,1,0,1,1,0,0,2,1,6,0,1780.25
11683,0,1,1,1,2,0,0,3,1,4,0,812.75
11684,0,0,1,0,2,0,0,3,1,3,1,900.75
11685,0,1,1,0,1,0,1,2,2,4,1,733.0
11686,0,0,0,0,1,0,0,1,1,5,1,790.5
11687,0,1,0,1,1,0,2,2,1,3,1,1420.25
11688,0,2,0,1,2,0,0,1,1,3,1,1001.25
11689,0,1,0,2,1,0,0,3,2,4,1,1244.5
11690,0,2,1,1,1,1,0,2,2,4,1,964.0
11691,0,1,1,2,1,0,0,2,1,4,0,263.0
11692,0,1,1,2,1,0,2,3,1,5,1,195.25
11693,0,1,0,0,1,0,0,3,1,4,1,1121.5
11694,0,2,1,1,2,0,0,4,1,4,1,305.75
11695,0,2,1,2,1,1,2,1,2,4,1,143.75
11696,0,1,1,1,1,0,1,3,2,3,1,941.25
11697,0,1,1,1,1,0,1,1,1,3,1,1100.75
11698,0,0,1,0,1,0,1,2,1,4,1,1050.0
11699,0,1,1,2,1,0,1,1,2,4,1,1053.5
11700,0,0,0,1,1,1,2,2,1,5,1,1642.75
11701,0,2,0,0,1,0,2,1,1,3,0,302.5
11702,0,2,1,1,1,0,0,1,1,3,0,1112.75
11703,0,1,1,2,1,0,1,2,2,3,0,731.75
11704,0,2,0,2,1,0,0,1,1,4,1,911.75
11705,0,0,0,1,1,0,1,2,1,3,0,1101.5
11706,0,1,0,1,1,0,1,2,2,3,1,966.25
11707,1,0,1,1,1,1,1,1,1,4,1,1709.75
11708,0,0,0,0,1,0,1,2,1,3,1,1176.25
11709,0,1,1,0,1,0,2,2,1,2,0,1231.75
11710,0,1,0,1,1,0,0,3,1,3,1,986.25
11711,0,1,0,2,1,0,0,3,1,1,1,786.5
11712,0,1,1,1,1,0,0,2,1,2,1,1305.75
11713,0,0,1,1,1,1,1,3,1,5,1,1055.25
11714,0,0,1,2,1,0,1,1,1,4,0,260.5
11715,0,2,1,0,1,0,0,1,2,4,1,1183.0
11716,0,0,1,0,2,0,1,4,1,4,1,877.75
11717,0,0,0,0,1,0,0,1,3,2,1,1119.75
11718,0,0,0,1,1,1,1,3,1,4,1,1100.0
11719,0,1,0,0,1,0,2,3,1,4,1,1054.25
11720,0,2,0,0,1,0,2,1,1,4,1,1343.25
11721,0,2,1,2,2,0,2,2,1,2,1,942.25
11722,0,0,1,1,1,1,1,1,1,4,0,958.0
11723,0,2,1,0,2,0,0,1,1,3,1,971.75
11724,0,1,0,2,1,0,0,1,1,4,1,1121.75
11725,0,0,0,0,2,0,1,3,2,4,1,901.0
11726,0,0,1,0,1,0,0,2,1,3,1,985.25
11727,0,0,1,2,1,0,1,2,1,3,0,931.0
11728,0,2,1,0,1,0,1,3,1,1,0,1357.0
11729,0,0,0,0,1,0,1,3,2,3,0,1165.5
11730,0,0,0,2,1,0,0,2,1,4,1,773.0
11731,0,2,0,1,1,0,2,2,1,3,0,379.25
11732,0,2,0,0,2,0,1,3,1,5,1,1024.75
11733,0,2,1,2,1,0,0,1,2,5,1,649.75
11734,0,1,0,0,1,0,2,2,1,4,1,1024.0
11735,0,2,1,1,1,0,0,1,1,2,0,1059.0
11736,0,2,0,1,1,0,0,2,2,4,0,727.0
11737,0,0,0,0,1,1,1,2,1,4,1,806.25
11738,0,2,1,1,1,0,2,3,3,3,0,1173.25
11739,0,0,0,1,2,0,2,3,1,4,0,995.25
11740,0,2,1,2,2,0,0,3,1,3,1,1124.0
11741,0,1,1,0,3,0,0,2,1,3,1,1286.0
11742,0,1,1,2,2,0,2,1,1,5,1,888.25
11743,0,2,1,1,1,0,0,1,1,5,0,315.5
11744,0,1,1,2,1,0,2,2,1,2,0,148.75
11745,0,1,0,1,2,0,1,1,1,4,1,1204.25
11746,1,0,0,0,1,0,1,2,1,6,1,267.75
11747,0,0,0,1,1,0,1,1,1,4,1,1216.25
11748,0,2,1,2,2,1,0,3,1,3,1,227.0
11749,0,1,0,2,1,0,2,2,1,2,0,982.25
11750,0,0,0,2,3,1,2,1,1,3,1,999.0
11751,0,1,1,1,1,0,2,1,1,5,1,927.5
11752,0,0,1,2,1,1,2,2,1,3,1,1270.25
11753,0,1,0,2,1,0,2,2,1,3,0,191.75
11754,0,0,0,0,2,0,1,2,1,3,1,941.5
11755,0,0,1,0,1,0,0,1,1,1,1,1211.75
11756,0,1,0,1,1,0,1,2,1,5,1,1268.75
11757,0,1,1,1,1,0,0,2,1,2,1,1379.0
11758,0,1,1,1,2,0,0,2,2,3,1,1180.25
11759,0,2,1,2,1,0,0,2,2,3,1,949.0
11760,0,2,1,2,2,0,0,2,1,4,1,822.25
11761,0,2,0,2,1,0,1,2,1,2,0,1058.5
11762,0,2,1,0,1,1,2,2,1,3,0,1064.75
11763,0,2,1,0,1,0,1,2,2,3,1,964.5
11764,0,2,1,1,2,0,0,3,1,4,1,1069.25
11765,0,1,1,1,1,0,0,4,2,4,1,1272.0
11766,0,2,1,1,1,0,1,3,1,4,1,855.25
11767,0,2,1,2,1,0,1,2,1,4,1,992.0
11768,0,2,1,1,1,0,0,2,2,3,1,806.0
11769,0,0,1,1,1,0,2,3,2,2,1,1121.75
11770,0,0,1,1,1,0,1,1,2,3,1,147.5
11771,1,0,1,1,2,0,1,1,1,1,1,686.25
11772,0,1,1,1,1,0,2,1,1,2,1,1115.0
11773,0,1,0,0,1,0,2,2,1,3,0,1258.25
11774,0,2,1,0,1,0,2,2,1,4,0,873.5
11775,0,0,1,1,1,0,0,2,1,1,1,1255.5
11776,0,1,1,1,1,0,2,2,1,2,1,1469.25
11777,0,0,0,2,2,0,2,1,1,4,1,916.75
11778,0,2,0,2,2,0,0,1,1,3,0,602.25
11779,0,0,1,1,1,0,2,2,1,2,0,1016.5
11780,0,0,0,1,1,0,0,2,2,3,0,904.75
11781,0,2,0,0,2,0,2,2,2,4,1,1232.25
11782,0,1,1,1,1,0,2,3,2,3,0,975.25
11783,0,2,1,1,2,0,0,2,1,2,0,1070.5
11784,0,1,1,0,1,0,0,3,1,3,0,1327.0
11785,0,1,1,1,1,0,1,2,1,6,0,989.5
11786,0,0,0,1,1,0,1,1,1,3,1,1031.25
11787,0,2,1,0,1,1,0,3,1,4,1,1000.0
11788,0,0,0,2,2,0,0,2,1,5,0,746.75
11789,0,1,0,1,1,0,1,3,1,4,0,1238.0
11790,0,2,0,0,1,0,0,1,1,5,1,1350.5
11791,1,0,1,1,2,0,2,3,1,4,0,250.5
11792,0,1,0,1,1,0,2,2,1,2,0,1310.5
11793,0,1,0,2,1,0,2,2,1,4,1,417.25
11794,0,2,1,1,2,0,0,2,2,2,1,1191.5
11795,0,1,0,0,1,0,0,3,1,3,1,828.25
11796,0,1,0,2,1,0,0,2,2,2,1,1150.75
11797,0,1,1,0,2,0,0,1,2,4,0,115.5
11798,0,1,1,2,2,0,0,2,2,4,1,1705.25
11799,0,2,0,1,1,0,1,2,2,3,1,1062.25
11800,0,2,1,1,2,0,1,1,1,4,1,1051.75
11801,0,2,0,0,1,1,1,1,1,3,1,1305.25
11802,0,2,0,1,2,0,1,1,1,4,1,1179.0
11803,0,1,1,0,1,0,2,1,1,4,1,1079.75
11804,0,0,0,2,1,0,2,3,1,5,1,1044.75
11805,0,2,1,2,1,0,1,1,3,3,1,1275.25
11806,0,1,1,1,1,0,0,3,3,2,1,1383.25
11807,0,1,1,1,2,0,2,1,1,3,1,556.5
11808,0,0,1,1,1,0,0,2,1,3,1,1145.75
11809,0,2,1,1,2,0,0,2,2,2,1,1317.5
11810,0,1,0,0,2,0,0,1,1,4,1,1232.25
11811,0,0,1,0,1,0,2,4,1,5,0,1197.0
11812,0,2,1,0,1,0,2,2,1,6,1,818.75
11813,1,1,1,0,1,0,0,2,1,1,1,1284.75
11814,0,2,0,1,1,0,1,3,2,3,0,991.25
11815,1,2,0,0,1,0,0,3,1,4,0,376.5
11816,0,2,1,1,1,0,1,3,2,3,0,1474.0
11817,0,1,1,0,1,0,2,3,1,4,0,1084.75
11818,0,0,0,1,2,1,1,1,1,3,1,1265.25
11819,0,2,0,2,1,0,1,1,1,3,1,1248.75
11820,0,1,1,0,1,0,2,2,1,5,1,804.25
11821,0,2,1,2,1,0,0,4,1,3,0,109.75
11822,0,0,0,1,2,0,1,1,2,1,1,706.5
11823,0,1,0,0,2,0,2,2,1,4,1,1210.5
11824,0,0,1,1,1,0,2,1,2,3,0,976.75
11825,0,1,0,1,1,0,2,3,1,1,1,852.75
11826,0,2,1,1,1,0,1,1,1,3,1,752.5
11827,0,2,0,2,1,0,0,1,1,5,1,978.0
11828,0,1,0,1,1,0,2,2,2,3,0,835.5
11829,0,1,1,2,1,0,1,1,1,4,1,824.5
11830,0,0,1,1,1,0,2,2,1,3,0,1324.25
11831,0,2,0,2,1,0,2,2,1,4,1,885.75
11832,0,0,1,0,1,0,0,2,1,3,1,774.25
11833,0,1,0,1,1,0,0,1,1,4,0,277.5
11834,0,0,0,1,1,0,0,2,1,2,1,1194.0
11835,0,2,0,2,2,1,0,1,1,4,1,1216.75
11836,0,2,0,0,2,0,2,1,2,3,1,741.5
11837,0,2,0,1,1,0,2,2,1,3,1,1229.75
11838,0,2,1,1,1,0,2,1,1,2,1,1028.75
11839,0,0,1,2,1,1,1,2,1,5,0,1126.5
11840,0,0,1,0,1,0,2,1,2,2,1,1031.75
11841,0,0,0,2,1,0,2,1,1,3,1,1305.75
11842,0,2,1,2,1,0,1,2,1,6,0,1149.5
11843,0,1,0,1,1,0,0,1,2,4,1,1001.75
11844,0,1,0,1,1,0,2,3,1,2,0,965.0
11845,0,0,1,0,1,0,1,2,1,5,1,909.0
11846,0,0,1,1,1,0,2,3,1,5,1,1208.0
11847,0,0,1,1,1,0,0,1,1,4,1,708.75
11848,0,0,0,1,1,0,0,2,1,3,1,977.75
11849,0,1,0,0,1,0,2,3,1,5,1,266.25
11850,0,1,0,2,1,1,2,3,1,1,1,116.0
11851,0,0,1,0,1,0,0,3,1,5,0,1506.0
11852,0,1,1,2,1,0,1,1,1,2,0,249.0
11853,0,1,1,1,1,1,1,2,1,4,0,947.25
11854,1,1,1,1,1,0,0,2,1,2,0,701.5
11855,0,0,0,1,1,0,0,3,2,4,0,267.5
11856,0,2,0,2,1,0,0,1,1,4,1,1358.0
11857,0,0,0,0,1,1,1,2,1,3,1,1312.0
11858,0,2,1,1,1,0,1,1,1,3,1,1265.5
11859,0,2,0,1,1,0,1,2,3,4,0,750.75
11860,0,2,1,0,1,0,0,2,1,5,0,239.0
11861,1,1,1,0,2,0,0,1,1,2,1,966.0
11862,1,0,1,1,1,1,0,3,2,4,1,593.25
11863,0,2,0,0,2,1,1,1,1,4,1,858.5
11864,0,0,1,1,1,1,2,1,2,3,1,1132.5
11865,0,0,1,1,2,1,0,2,2,4,1,237.75
11866,0,0,1,1,1,0,0,1,1,2,0,830.5
11867,0,2,1,2,1,0,2,2,1,3,1,1168.25
11868,0,0,1,1,1,0,0,3,2,4,1,923.0
11869,1,0,0,1,1,0,0,2,1,5,0,922.75
11870,0,1,0,2,1,0,0,2,1,3,1,285.5
11871,0,0,0,2,2,0,0,1,1,4,1,701.5
11872,0,1,0,1,1,1,2,1,1,4,0,1003.75
11873,0,0,0,1,2,0,1,2,1,4,1,177.0
11874,0,1,0,2,1,0,1,3,1,5,0,801.5
11875,0,2,1,2,1,0,1,1,1,1,1,874.0
11876,0,2,1,1,2,0,2,1,1,3,0,1102.75
11877,0,0,0,2,1,0,0,3,1,3,0,1690.25
11878,0,1,0,1,1,0,1,2,2,5,0,1401.0
11879,0,2,1,2,1,0,2,1,1,1,1,1348.0
11880,0,1,0,0,2,0,2,1,1,4,1,877.25
11881,0,1,0,1,1,0,2,2,1,5,0,1123.25
11882,0,1,0,2,1,0,1,1,1,3,0,971.25
11883,0,0,1,1,1,0,0,1,1,5,0,698.5
11884,0,1,0,1,1,0,1,1,1,5,0,961.0
11885,0,1,1,1,1,0,0,1,1,3,1,1057.75
11886,0,2,1,0,2,0,0,2,1,2,1,785.75
11887,0,1,1,1,1,0,0,2,1,4,1,305.75
11888,0,2,1,1,2,0,1,3,2,3,0,228.75
11889,0,0,0,1,1,0,1,3,1,3,0,1052.25
11890,0,0,0,0,1,0,2,2,1,5,1,884.0
11891,0,0,0,1,1,0,0,1,2,4,1,949.75
11892,0,0,0,2,1,0,2,1,1,5,0,1072.75
11893,0,2,0,2,1,0,0,1,2,3,1,1006.25
11894,0,1,1,0,2,0,0,2,1,4,1,233.0
11895,0,1,1,1,2,0,1,2,1,4,1,1308.0
11896,0,2,0,1,2,0,0,1,1,4,1,1102.0
11897,0,2,0,1,1,0,1,2,1,4,0,1109.25
11898,0,2,0,1,2,0,2,2,1,2,1,959.0
11899,0,2,1,2,1,0,1,3,1,4,1,1181.25
11900,0,2,0,0,1,0,2,2,2,2,0,864.75
11901,0,2,1,0,1,0,0,2,2,4,1,1187.5
11902,0,2,1,2,1,0,0,2,1,4,0,1737.75
11903,0,1,1,1,1,0,2,1,1,4,0,1694.5
11904,0,1,1,1,2,0,0,2,2,5,0,1233.0
11905,0,0,1,1,2,0,2,2,1,3,0,786.5
11906,0,2,1,1,1,0,1,1,2,4,1,1204.75
11907,0,0,1,1,1,0,1,1,1,4,1,1372.25
11908,0,0,0,0,1,1,0,2,1,4,0,999.0
11909,0,1,0,0,1,0,2,3,1,5,1,948.75
11910,0,1,0,1,1,0,2,1,1,4,0,929.0
11911,0,0,0,0,1,0,2,2,1,3,1,703.0
11912,0,0,0,2,1,0,1,2,1,3,1,981.75
11913,0,2,0,1,1,0,1,1,1,3,1,1096.0
11914,0,0,1,2,1,0,1,2,1,2,1,1151.25
11915,0,1,1,1,1,0,1,2,1,3,1,993.0
11916,0,0,1,1,1,1,2,3,1,5,1,1023.0
11917,0,2,0,0,1,1,0,1,1,5,1,1227.75
11918,0,2,0,1,1,0,0,3,1,3,1,1048.75
11919,0,0,0,1,1,1,0,1,1,5,1,809.0
11920,0,1,0,0,1,0,1,2,1,5,0,1134.0
11921,0,0,0,1,1,0,2,2,2,3,1,966.75
11922,1,0,1,1,1,0,0,2,1,2,0,957.5
11923,0,1,0,1,1,0,1,2,2,4,0,285.5
11924,0,2,0,1,1,0,1,1,1,5,0,945.0
11925,0,0,1,1,2,0,2,1,2,2,1,782.25
11926,0,1,1,1,1,0,2,1,1,4,0,1371.0
11927,0,2,1,2,1,1,2,2,1,5,1,1048.0
11928,0,1,1,2,1,0,1,2,1,4,1,185.75
11929,0,0,0,0,1,0,0,1,1,2,0,1062.25
11930,0,0,1,1,1,0,0,1,1,2,1,336.75
11931,0,2,0,2,1,0,2,1,1,2,1,975.0
11932,0,2,0,1,1,1,1,3,1,4,1,1128.25
11933,0,2,0,1,1,1,2,1,1,3,0,932.0
11934,0,1,0,0,1,0,0,3,1,3,1,1260.25
11935,0,1,0,1,1,0,2,3,2,3,1,694.25
11936,0,2,1,2,1,0,0,3,2,4,1,1697.5
11937,0,1,0,1,1,0,2,1,1,1,1,1085.25
11938,1,1,1,0,2,0,1,2,1,3,1,1040.75
11939,0,1,1,1,1,0,1,1,1,5,1,891.0
11940,0,2,1,1,2,0,1,2,1,3,1,1115.75
11941,0,0,1,0,1,0,0,1,1,1,0,1110.75
11942,0,0,0,1,2,0,0,3,1,3,1,927.5
11943,0,1,0,0,1,0,1,1,1,3,0,943.0
11944,0,1,0,1,1,0,0,2,2,2,1,1000.75
11945,0,1,1,2,1,0,1,3,1,4,1,286.5
11946,1,2,0,1,2,0,1,2,1,4,1,311.0
11947,0,1,0,2,2,0,0,1,1,4,0,638.25
11948,0,1,0,1,2,0,2,2,2,2,1,1047.25
11949,0,2,1,1,1,0,0,3,2,3,0,1145.75
11950,0,0,0,1,3,0,0,2,2,4,1,905.0
11951,0,0,0,1,1,0,1,2,1,5,1,868.5
11952,0,1,0,0,1,0,2,2,1,2,1,862.5
11953,0,1,0,1,2,0,0,1,1,4,1,903.25
11954,0,0,1,0,2,0,1,1,1,3,0,1747.25
11955,0,1,1,1,2,0,1,2,1,5,0,860.25
11956,0,2,1,2,2,0,2,2,2,3,1,1166.5
11957,1,0,1,1,1,1,1,2,2,4,0,673.25
11958,0,2,0,0,1,1,2,1,1,3,1,1803.25
11959,0,1,1,1,1,0,0,2,2,3,1,670.75
11960,0,0,0,1,1,0,2,1,1,3,0,653.75
11961,0,1,0,1,1,1,1,1,2,3,1,775.25
11962,0,1,1,0,1,0,1,1,1,6,1,325.75
11963,0,2,1,1,3,0,1,1,1,4,1,390.75
11964,0,2,1,2,1,0,2,2,1,4,0,1164.5
11965,0,1,0,2,1,0,2,2,1,3,0,986.75
11966,0,2,0,1,1,0,1,2,1,3,1,280.5
11967,0,0,0,2,2,0,1,3,1,4,0,1063.25
11968,0,1,1,0,2,0,2,1,1,3,0,1136.25
11969,0,2,1,2,1,0,1,1,1,3,1,1511.5
11970,0,1,0,1,1,0,2,1,1,3,0,989.25
11971,0,2,1,1,2,0,1,1,1,3,1,884.0
11972,0,1,1,0,1,0,0,1,1,3,1,1269.0
11973,0,2,1,1,1,1,1,3,1,5,1,659.25
11974,0,2,0,2,2,0,1,3,1,6,0,1149.5
11975,0,1,0,1,1,0,2,3,2,5,0,1055.5
11976,0,0,0,0,1,1,0,4,1,5,1,1142.25
11977,0,1,1,1,2,0,0,1,1,4,1,325.5
11978,0,2,0,1,1,0,2,3,1,3,1,175.0
11979,0,1,0,1,2,0,0,2,1,4,1,986.75
11980,0,0,0,0,2,0,1,2,1,5,1,308.75
11981,0,1,0,1,1,0,0,2,1,2,1,422.0
11982,0,2,0,2,1,0,2,1,1,3,1,1285.75
11983,0,2,0,1,2,0,2,2,1,5,1,949.5
11984,0,0,0,0,1,0,2,3,1,3,0,201.75
11985,0,0,1,2,1,0,2,1,2,3,0,190.0
11986,0,2,0,0,1,1,1,1,1,3,1,1036.5
11987,0,0,0,1,1,0,2,1,1,5,0,1036.25
11988,0,0,0,1,1,1,2,3,1,3,0,945.75
11989,0,1,1,1,1,0,2,2,2,4,1,1271.75
11990,1,0,1,1,1,1,0,1,1,2,0,1249.5
11991,0,0,0,0,1,0,2,2,1,1,1,747.75
11992,0,2,0,2,1,0,1,1,1,3,1,1050.75
11993,1,1,0,1,1,0,0,2,2,2,1,964.5
11994,0,1,0,2,1,0,0,2,2,3,1,932.0
11995,0,2,0,1,2,0,0,2,1,3,1,799.0
11996,0,1,0,1,1,0,0,2,2,5,1,948.75
11997,0,1,0,1,1,0,1,3,1,4,1,1224.0
11998,0,0,1,0,1,0,1,2,2,3,0,201.0
11999,0,1,1,1,1,0,0,2,1,3,0,961.0
12000,0,2,1,1,1,1,1,3,1,3,1,169.25
12001,0,2,1,1,1,0,1,2,2,6,1,946.0
12002,0,2,0,1,1,0,0,2,1,4,1,815.25
12003,0,2,0,2,1,0,0,1,1,3,1,1114.75
12004,0,2,0,2,1,1,1,3,1,2,0,1205.0
12005,0,1,0,2,1,0,0,3,1,2,1,1008.0
12006,0,1,1,0,2,0,2,1,2,2,1,1180.0
12007,0,1,1,1,1,0,0,1,2,4,1,752.75
12008,0,2,1,2,1,0,1,3,1,4,1,749.5
12009,0,1,1,1,1,0,2,2,1,5,1,250.5
12010,0,2,0,2,1,0,0,2,1,3,0,1310.5
12011,0,0,1,2,1,1,1,2,1,3,1,975.75
12012,0,1,0,2,1,0,1,2,1,5,1,1199.75
12013,0,1,1,1,1,0,0,1,1,5,0,1182.0
12014,0,2,1,1,1,0,2,1,1,2,1,1226.0
12015,0,1,1,0,1,0,1,1,1,3,0,893.25
12016,0,1,0,1,2,0,1,2,1,3,0,1088.5
12017,0,2,0,1,2,0,0,3,1,3,1,1320.5
12018,0,2,0,1,2,0,2,2,1,5,1,248.75
12019,0,0,1,2,1,0,2,1,1,5,1,1253.25
12020,0,1,0,2,1,1,2,1,1,3,1,945.25
12021,0,0,0,1,1,0,1,3,2,3,1,1018.25
12022,0,2,0,1,2,0,2,1,1,4,1,1020.0
12023,0,0,0,0,1,0,1,2,1,4,1,1100.75
12024,0,2,0,1,3,0,2,2,3,4,1,1032.5
12025,1,2,0,0,1,0,0,1,1,2,1,1303.75
12026,0,2,0,1,1,0,1,1,2,3,0,1241.75
12027,0,1,0,2,1,0,1,2,2,2,1,269.25
12028,0,0,1,2,1,0,0,2,1,4,1,1525.25
12029,0,0,1,0,1,0,1,2,2,6,1,1188.75
12030,0,1,0,1,1,0,2,1,1,3,1,1283.75
12031,0,1,1,0,2,1,2,2,1,4,0,793.0
12032,0,1,1,1,1,0,0,1,1,5,1,742.25
12033,0,0,1,0,1,0,2,3,2,3,0,736.5
12034,0,1,1,0,1,0,2,3,1,4,1,1405.25
12035,0,0,0,2,1,0,0,1,1,4,1,1155.75
12036,0,2,1,1,1,0,0,2,1,5,1,715.0
12037,0,0,0,2,2,0,0,2,1,4,0,701.0
12038,0,2,0,1,2,0,0,2,2,3,1,867.5
12039,0,0,1,1,1,0,0,3,1,5,1,1085.25
12040,0,2,1,1,1,0,0,2,1,4,1,1000.25
12041,0,1,1,0,1,0,2,2,1,5,0,1460.5
12042,0,0,1,1,2,0,1,1,1,2,0,318.5
12043,0,0,0,1,1,0,1,2,2,3,0,1644.5
12044,0,2,1,1,3,0,1,3,2,5,1,976.5
12045,0,1,1,1,1,0,2,1,1,2,1,1184.0
12046,0,1,0,1,2,0,0,2,1,3,1,899.25
12047,0,1,1,1,1,1,0,3,1,3,1,1149.0
12048,0,1,1,1,2,0,2,2,1,4,1,775.0
12049,0,1,1,0,1,0,2,4,2,4,1,183.0
12050,0,0,1,0,1,0,2,1,1,4,0,973.0
12051,0,2,1,1,1,1,2,1,1,2,1,756.5
12052,0,0,0,1,1,1,0,2,2,3,1,1134.25
12053,0,1,0,1,1,0,2,2,1,3,1,1014.5
12054,0,2,1,0,1,1,0,1,1,3,0,1203.75
12055,0,1,1,1,1,0,1,1,1,5,0,683.25
12056,1,2,1,0,1,0,0,3,1,3,0,345.0
12057,0,2,1,1,1,0,0,3,1,4,1,1028.25
12058,0,0,0,1,1,0,0,2,2,2,1,282.0
12059,1,0,1,0,1,0,1,3,1,4,1,1253.75
12060,0,1,0,0,1,0,0,1,1,4,1,1020.25
12061,0,2,0,2,1,0,1,3,1,3,1,1060.0
12062,1,0,1,2,1,0,1,1,2,4,1,1188.5
12063,0,0,1,1,3,0,0,1,1,2,1,1029.5
12064,0,2,0,2,1,0,0,3,2,3,1,968.5
12065,0,1,0,1,1,0,0,2,1,5,0,340.5
12066,0,2,0,0,1,0,1,2,1,4,0,1069.0
12067,0,0,1,2,1,0,1,2,1,4,1,1053.5
12068,0,1,1,0,2,0,2,3,1,3,1,640.5
12069,0,1,1,1,2,0,0,1,2,3,0,753.25
12070,0,0,1,2,1,0,1,3,1,2,1,203.25
12071,0,1,0,2,2,0,0,1,1,4,1,854.5
12072,0,2,0,0,1,0,1,3,1,6,1,1291.75
12073,1,1,1,0,1,0,0,1,1,3,0,1135.0
12074,0,2,1,1,1,0,1,1,1,5,1,1329.5
12075,0,0,1,0,1,0,2,2,2,5,1,184.0
12076,0,0,0,1,1,0,1,2,1,4,0,1091.0
12077,0,0,1,0,1,0,0,3,1,3,0,219.25
12078,0,1,1,1,1,1,1,3,1,2,1,710.5
12079,0,1,0,1,1,0,1,2,1,2,1,949.0
12080,0,2,0,1,2,0,2,1,1,6,1,939.0
12081,0,1,0,2,1,0,2,2,1,4,1,93.75
12082,0,2,1,1,1,1,0,1,1,4,1,1014.25
12083,0,2,0,1,2,0,2,2,1,4,1,782.25
12084,0,1,0,1,1,0,2,1,1,4,1,1200.75
12085,0,2,1,0,1,0,0,2,1,3,0,1109.0
12086,0,2,1,1,1,0,1,3,2,2,1,727.0
12087,0,2,0,1,2,0,2,1,1,5,1,1276.75
12088,0,0,1,1,1,0,0,2,1,4,1,1249.75
12089,1,0,1,0,1,0,1,1,1,4,1,970.0
12090,0,1,0,2,1,1,2,1,2,3,0,1176.0
12091,0,1,1,1,2,0,1,1,1,4,1,820.75
12092,0,2,0,0,1,0,1,2,1,3,1,772.5
12093,0,1,1,1,2,0,0,2,1,4,1,797.25
12094,0,1,1,2,2,0,2,1,1,4,1,250.25
12095,0,1,0,0,1,1,1,2,1,3,0,1169.5
